31	4	limestone	NONE	soil	soil
31	5	limestone	NONE	soil	soil
31	6	limestone	NONE	soil	soil
31	7	limestone	NONE	soil	soil
31	8	limestone	NONE	soil	soil
31	9	limestone	NONE	soil	soil
34	1	hard rock; igneous rock	NONE	-	-
34	2	hard rock; igneous rock	NONE	-	-
34	3	hard rock; igneous rock	NONE	-	-
34	4	hard rock; igneous rock	NONE	-	-
34	5	hard rock; igneous rock	NONE	-	-
34	6	hard rock; igneous rock	NONE	-	-
34	7	hard rock; igneous rock	CREATE	-	surface of the volcano
34	1	lava	NONE	-	-
34	2	lava	NONE	-	-
34	3	lava	NONE	-	-
34	4	lava	NONE	-	-
34	5	lava	NONE	-	-
34	6	lava	CREATE	-	volcano
34	7	lava	MOVE	volcano	surface
34	1	magma	NONE	volcano	volcano
34	2	magma	NONE	volcano	volcano
34	3	magma	NONE	volcano	volcano
34	4	magma	MOVE	volcano	surface of the volcano
34	5	magma	MOVE	surface of the volcano	volcano
34	6	magma	NONE	volcano	volcano
34	7	magma	MOVE	volcano	surface
35	1	different kinds of rocks	DESTROY	?	-
35	2	different kinds of rocks	NONE	-	-
35	3	different kinds of rocks	NONE	-	-
35	4	different kinds of rocks	NONE	-	-
35	5	different kinds of rocks	NONE	-	-
35	1	igneous rock	NONE	-	-
35	2	igneous rock	NONE	-	-
35	3	igneous rock	NONE	-	-
35	4	igneous rock	NONE	-	-
35	5	igneous rock	CREATE	-	surface
35	1	lava	NONE	-	-
35	2	lava	NONE	-	-
35	3	lava	CREATE	-	surface
35	4	lava	NONE	surface	surface
35	5	lava	DESTROY	surface	-
35	1	magma	CREATE	-	crust
35	2	magma	NONE	crust	crust
35	3	magma	MOVE	crust	surface
35	4	magma	NONE	surface	surface
35	5	magma	DESTROY	surface	-
36	1	igneous rock	NONE	-	-
36	2	igneous rock	NONE	-	-
36	3	igneous rock	NONE	-	-
36	4	igneous rock	NONE	-	-
36	5	igneous rock	NONE	-	-
36	6	igneous rock	NONE	-	-
36	7	igneous rock	CREATE	-	surface
36	1	magma	MOVE	volcano	surface
36	2	magma	NONE	surface	surface
36	3	magma	NONE	surface	surface
36	4	magma	NONE	surface	surface
36	5	magma	NONE	surface	surface
36	6	magma	NONE	surface	surface
36	7	magma	DESTROY	surface	-
41	1	cracks	CREATE	-	beneath the surface
41	2	cracks	NONE	beneath the surface	beneath the surface
41	3	cracks	NONE	beneath the surface	beneath the surface
41	4	cracks	NONE	beneath the surface	beneath the surface
41	5	cracks	NONE	beneath the surface	beneath the surface
41	6	cracks	NONE	beneath the surface	beneath the surface
41	7	cracks	NONE	beneath the surface	beneath the surface
41	8	cracks	NONE	beneath the surface	beneath the surface
41	9	cracks	NONE	beneath the surface	beneath the surface
41	10	cracks	NONE	beneath the surface	beneath the surface
41	1	energy	NONE	-	-
41	2	energy	NONE	-	-
41	3	energy	NONE	-	-
41	4	energy	NONE	-	-
41	5	energy	NONE	-	-
41	6	energy	NONE	-	-
41	7	energy	NONE	-	-
41	8	energy	CREATE	-	earth
41	9	energy	DESTROY	earth	-
41	10	energy	NONE	-	-
41	1	pressure	NONE	-	-
41	2	pressure	NONE	-	-
41	3	pressure	CREATE	-	rock
41	4	pressure	NONE	rock	rock
41	5	pressure	NONE	rock	rock
41	6	pressure	NONE	rock	rock
41	7	pressure	NONE	rock	rock
41	8	pressure	DESTROY	rock	-
41	9	pressure	NONE	-	-
41	10	pressure	NONE	-	-
41	1	seismic waves	NONE	-	-
41	2	seismic waves	NONE	-	-
41	3	seismic waves	NONE	-	-
41	4	seismic waves	NONE	-	-
41	5	seismic waves	NONE	-	-
41	6	seismic waves	NONE	-	-
41	7	seismic waves	NONE	-	-
41	8	seismic waves	NONE	-	-
41	9	seismic waves	CREATE	-	earth
41	10	seismic waves	NONE	earth	earth
43	1	air	NONE	sky	sky
43	2	air	NONE	sky	sky
43	3	air	NONE	sky	sky
43	4	air	NONE	sky	sky
43	5	air	NONE	sky	sky
43	6	air	NONE	sky	sky
43	7	air	NONE	sky	sky
43	8	air	NONE	sky	sky
43	9	air	NONE	sky	sky
43	1	clouds	NONE	-	-
43	2	clouds	NONE	-	-
43	3	clouds	NONE	-	-
43	4	clouds	NONE	-	-
43	5	clouds	CREATE	-	sky
43	6	clouds	NONE	sky	sky
43	7	clouds	NONE	sky	sky
43	8	clouds	NONE	sky	sky
43	9	clouds	NONE	sky	sky
43	1	droplets; rain	NONE	-	-
43	2	droplets; rain	NONE	-	-
43	3	droplets; rain	NONE	-	-
43	4	droplets; rain	NONE	-	-
43	5	droplets; rain	NONE	-	-
43	6	droplets; rain	NONE	-	-
43	7	droplets; rain	NONE	-	-
43	8	droplets; rain	CREATE	-	cloud
43	9	droplets; rain	MOVE	cloud	earth
43	1	steam; invisible vapor	NONE	-	-
43	2	steam; invisible vapor	NONE	-	-
43	3	steam; invisible vapor	CREATE	-	sky
43	4	steam; invisible vapor	NONE	sky	sky
43	5	steam; invisible vapor	DESTROY	sky	-
43	6	steam; invisible vapor	NONE	-	-
43	7	steam; invisible vapor	NONE	-	-
43	8	steam; invisible vapor	NONE	-	-
43	9	steam; invisible vapor	NONE	-	-
43	1	water	NONE	ocean , lake , and river	ocean , lake , and river
43	2	water	NONE	ocean , lake , and river	ocean , lake , and river
43	3	water	DESTROY	ocean , lake , and river	-
43	4	water	NONE	-	-
43	5	water	NONE	-	-
43	6	water	NONE	-	-
43	7	water	NONE	-	-
43	8	water	NONE	-	-
43	9	water	NONE	-	-
45	1	droplets; drops; rain	CREATE	-	sky
45	2	droplets; drops; rain	MOVE	sky	cloud
45	3	droplets; drops; rain	NONE	cloud	cloud
45	4	droplets; drops; rain	NONE	cloud	cloud
45	5	droplets; drops; rain	MOVE	cloud	?
45	1	water	DESTROY	ground	-
45	2	water	NONE	-	-
45	3	water	NONE	-	-
45	4	water	NONE	-	-
45	5	water	NONE	-	-
48	1	ash clouds	NONE	?	?
48	2	ash clouds	MOVE	?	volcano
48	3	ash clouds	NONE	volcano	volcano
48	4	ash clouds	MOVE	volcano	?
48	5	ash clouds	NONE	?	?
48	6	ash clouds	NONE	?	?
48	7	ash clouds	NONE	?	?
48	8	ash clouds	NONE	?	?
48	1	lava	MOVE	?	volcano
48	2	lava	MOVE	volcano	?
48	3	lava	NONE	?	?
48	4	lava	NONE	?	?
48	5	lava	NONE	?	?
48	6	lava	NONE	?	?
48	7	lava	NONE	?	?
48	8	lava	NONE	?	?
48	1	pressure; built up pressure	NONE	inside the volcano	inside the volcano
48	2	pressure; built up pressure	NONE	inside the volcano	inside the volcano
48	3	pressure; built up pressure	NONE	inside the volcano	inside the volcano
48	4	pressure; built up pressure	NONE	inside the volcano	inside the volcano
48	5	pressure; built up pressure	NONE	inside the volcano	inside the volcano
48	6	pressure; built up pressure	DESTROY	inside the volcano	-
48	7	pressure; built up pressure	NONE	-	-
48	8	pressure; built up pressure	NONE	-	-
48	1	rock	NONE	volcano	volcano
48	2	rock	NONE	volcano	volcano
48	3	rock	MOVE	volcano	?
48	4	rock	NONE	?	?
48	5	rock	NONE	?	?
48	6	rock	NONE	?	?
48	7	rock	NONE	?	?
48	8	rock	NONE	?	?
50	1	crystals	NONE	-	-
50	2	crystals	NONE	-	-
50	3	crystals	NONE	-	-
50	4	crystals	CREATE	-	surface of the earth
50	5	crystals	NONE	surface of the earth	surface of the earth
50	1	magma	MOVE	?	surface
50	2	magma	MOVE	surface	surface of the earth
50	3	magma	NONE	surface of the earth	surface of the earth
50	4	magma	DESTROY	surface of the earth	-
50	5	magma	NONE	-	-
51	1	magma	MOVE	?	earth 's crust
51	2	magma	NONE	earth 's crust	earth 's crust
51	3	magma	NONE	earth 's crust	earth 's crust
51	4	magma	NONE	earth 's crust	earth 's crust
51	5	magma	NONE	earth 's crust	earth 's crust
51	1	minerals	NONE	-	-
51	2	minerals	NONE	-	-
51	3	minerals	NONE	-	-
51	4	minerals	NONE	-	-
51	5	minerals	CREATE	-	earth 's crust
52	1	energy	NONE	-	-
52	2	energy	NONE	-	-
52	3	energy	NONE	-	-
52	4	energy	NONE	-	-
52	5	energy	NONE	-	-
52	6	energy	CREATE	-	?
52	7	energy	DESTROY	?	-
52	8	energy	NONE	-	-
52	1	fault lines	CREATE	-	underground
52	2	fault lines	NONE	underground	underground
52	3	fault lines	NONE	underground	underground
52	4	fault lines	NONE	underground	underground
52	5	fault lines	NONE	underground	underground
52	6	fault lines	NONE	underground	underground
52	7	fault lines	NONE	underground	underground
52	8	fault lines	NONE	underground	underground
52	1	pressure	NONE	-	-
52	2	pressure	NONE	-	-
52	3	pressure	NONE	-	-
52	4	pressure	CREATE	-	rock
52	5	pressure	DESTROY	rock	-
52	6	pressure	NONE	-	-
52	7	pressure	NONE	-	-
52	8	pressure	NONE	-	-
52	1	rocks	NONE	side of the fault line	side of the fault line
52	2	rocks	NONE	side of the fault line	side of the fault line
52	3	rocks	NONE	side of the fault line	side of the fault line
52	4	rocks	NONE	side of the fault line	side of the fault line
52	5	rocks	NONE	side of the fault line	side of the fault line
52	6	rocks	NONE	side of the fault line	side of the fault line
52	7	rocks	NONE	side of the fault line	side of the fault line
52	8	rocks	NONE	side of the fault line	side of the fault line
52	1	seismic waves	NONE	-	-
52	2	seismic waves	NONE	-	-
52	3	seismic waves	NONE	-	-
52	4	seismic waves	NONE	-	-
52	5	seismic waves	NONE	-	-
52	6	seismic waves	NONE	-	-
52	7	seismic waves	CREATE	-	?
52	8	seismic waves	MOVE	?	earth
56	1	ice crystals	NONE	-	-
56	2	ice crystals	NONE	-	-
56	3	ice crystals	CREATE	-	air
56	4	ice crystals	NONE	air	air
56	5	ice crystals	NONE	air	air
56	6	ice crystals	NONE	air	air
56	7	ice crystals	NONE	air	air
56	8	ice crystals	DESTROY	air	-
56	9	ice crystals	NONE	-	-
56	1	snow flakes; snowflakes; snow	NONE	-	-
56	2	snow flakes; snowflakes; snow	NONE	-	-
56	3	snow flakes; snowflakes; snow	NONE	-	-
56	4	snow flakes; snowflakes; snow	NONE	-	-
56	5	snow flakes; snowflakes; snow	NONE	-	-
56	6	snow flakes; snowflakes; snow	NONE	-	-
56	7	snow flakes; snowflakes; snow	NONE	-	-
56	8	snow flakes; snowflakes; snow	CREATE	-	air
56	9	snow flakes; snowflakes; snow	MOVE	air	ground
56	1	water	NONE	air	air
56	2	water	NONE	air	air
56	3	water	DESTROY	air	-
56	4	water	NONE	-	-
56	5	water	NONE	-	-
56	6	water	NONE	-	-
56	7	water	NONE	-	-
56	8	water	NONE	-	-
56	9	water	NONE	-	-
57	1	air	NONE	?	?
57	2	air	NONE	?	?
57	3	air	NONE	?	?
57	4	air	NONE	?	?
57	5	air	NONE	?	?
57	1	ice crystals	NONE	-	-
57	2	ice crystals	NONE	-	-
57	3	ice crystals	NONE	-	-
57	4	ice crystals	CREATE	-	cloud
57	5	ice crystals	DESTROY	cloud	-
57	1	snowflakes	NONE	-	-
57	2	snowflakes	NONE	-	-
57	3	snowflakes	NONE	-	-
57	4	snowflakes	NONE	-	-
57	5	snowflakes	CREATE	-	cloud
57	1	water; droplets	MOVE	ground	sky
57	2	water; droplets	MOVE	sky	cloud
57	3	water; droplets	NONE	cloud	cloud
57	4	water; droplets	DESTROY	cloud	-
57	5	water; droplets	NONE	-	-
58	1	rain	DESTROY	?	-
58	2	rain	NONE	-	-
58	3	rain	NONE	-	-
58	4	rain	NONE	-	-
58	5	rain	NONE	-	-
58	6	rain	NONE	-	-
58	7	rain	NONE	-	-
58	8	rain	NONE	-	-
58	9	rain	NONE	-	-
58	1	water; floodwater	MOVE	?	river or lake
58	2	water; floodwater	NONE	river or lake	river or lake
58	3	water; floodwater	MOVE	river or lake	ground
58	4	water; floodwater	MOVE	ground	street
58	5	water; floodwater	MOVE	street	?
58	6	water; floodwater	MOVE	?	house and other building
58	7	water; floodwater	MOVE	house and other building	?
58	8	water; floodwater	MOVE	?	stream
58	9	water; floodwater	MOVE	stream	?
61	1	big rock; rocks	NONE	-	-
61	2	big rock; rocks	NONE	-	-
61	3	big rock; rocks	NONE	-	-
61	4	big rock; rocks	CREATE	-	?
61	5	big rock; rocks	NONE	?	?
61	6	big rock; rocks	NONE	?	?
61	7	big rock; rocks	NONE	?	?
61	8	big rock; rocks	DESTROY	?	-
61	9	big rock; rocks	NONE	-	-
61	1	minerals	NONE	sediment	sediment
61	2	minerals	NONE	sediment	sediment
61	3	minerals	NONE	sediment	sediment
61	4	minerals	DESTROY	sediment	-
61	5	minerals	NONE	-	-
61	6	minerals	NONE	-	-
61	7	minerals	NONE	-	-
61	8	minerals	NONE	-	-
61	9	minerals	NONE	-	-
61	1	sediment	NONE	?	?
61	2	sediment	NONE	?	?
61	3	sediment	NONE	?	?
61	4	sediment	DESTROY	?	-
61	5	sediment	NONE	-	-
61	6	sediment	NONE	-	-
61	7	sediment	NONE	-	-
61	8	sediment	NONE	-	-
61	9	sediment	NONE	-	-
61	1	smaller rocks	NONE	-	-
61	2	smaller rocks	NONE	-	-
61	3	smaller rocks	NONE	-	-
61	4	smaller rocks	NONE	-	-
61	5	smaller rocks	NONE	-	-
61	6	smaller rocks	NONE	-	-
61	7	smaller rocks	CREATE	-	?
61	8	smaller rocks	NONE	?	?
61	9	smaller rocks	NONE	?	?
64	1	eroded area; ravine	NONE	-	-
64	2	eroded area; ravine	NONE	-	-
64	3	eroded area; ravine	NONE	-	-
64	4	eroded area; ravine	NONE	-	-
64	5	eroded area; ravine	NONE	-	-
64	6	eroded area; ravine	NONE	-	-
64	7	eroded area; ravine	CREATE	-	?
64	8	eroded area; ravine	MOVE	?	soil
64	9	eroded area; ravine	NONE	soil	soil
64	1	rain	NONE	?	?
64	2	rain	DESTROY	?	-
64	3	rain	NONE	-	-
64	4	rain	NONE	-	-
64	5	rain	NONE	-	-
64	6	rain	NONE	-	-
64	7	rain	NONE	-	-
64	8	rain	NONE	-	-
64	9	rain	NONE	-	-
64	1	rocks	NONE	?	?
64	2	rocks	NONE	?	?
64	3	rocks	NONE	?	?
64	4	rocks	NONE	?	?
64	5	rocks	NONE	?	?
64	6	rocks	MOVE	?	path
64	7	rocks	MOVE	path	?
64	8	rocks	NONE	?	?
64	9	rocks	NONE	?	?
64	1	soil	NONE	?	?
64	2	soil	NONE	?	?
64	3	soil	NONE	?	?
64	4	soil	NONE	?	?
64	5	soil	NONE	?	?
64	6	soil	MOVE	?	path
64	7	soil	NONE	path	path
64	8	soil	MOVE	path	?
64	9	soil	NONE	?	?
64	1	stream	NONE	-	-
64	2	stream	NONE	-	-
64	3	stream	NONE	-	-
64	4	stream	CREATE	-	area of high elevation
64	5	stream	MOVE	area of high elevation	lower elevation
64	6	stream	MOVE	lower elevation	path
64	7	stream	NONE	path	path
64	8	stream	MOVE	path	soil
64	9	stream	NONE	soil	soil
64	1	water	NONE	-	-
64	2	water	CREATE	-	area of high elevation
64	3	water	NONE	area of high elevation	area of high elevation
64	4	water	DESTROY	area of high elevation	-
64	5	water	NONE	-	-
64	6	water	NONE	-	-
64	7	water	NONE	-	-
64	8	water	NONE	-	-
64	9	water	NONE	-	-
76	1	minerals	NONE	rock	rock
76	2	minerals	NONE	rock	rock
76	3	minerals	NONE	rock	rock
76	4	minerals	NONE	rock	rock
76	5	minerals	MOVE	rock	sediment
76	6	minerals	MOVE	sediment	rock
76	1	rock	NONE	?	?
76	2	rock	NONE	?	?
76	3	rock	NONE	?	?
76	4	rock	NONE	?	?
76	5	rock	NONE	?	?
76	6	rock	NONE	?	?
76	1	sediment	NONE	-	-
76	2	sediment	NONE	-	-
76	3	sediment	CREATE	-	?
76	4	sediment	NONE	?	?
76	5	sediment	NONE	?	?
76	6	sediment	DESTROY	?	-
76	1	sedimentary rock; single rock	NONE	-	-
76	2	sedimentary rock; single rock	NONE	-	-
76	3	sedimentary rock; single rock	NONE	-	-
76	4	sedimentary rock; single rock	NONE	-	-
76	5	sedimentary rock; single rock	NONE	-	-
76	6	sedimentary rock; single rock	CREATE	-	?
76	1	tiny rocks	CREATE	-	?
76	2	tiny rocks	NONE	?	?
76	3	tiny rocks	DESTROY	?	-
76	4	tiny rocks	NONE	-	-
76	5	tiny rocks	NONE	-	-
76	6	tiny rocks	NONE	-	-
78	1	rocks	NONE	?	?
78	2	rocks	NONE	?	?
78	3	rocks	NONE	?	?
78	4	rocks	NONE	?	?
78	5	rocks	NONE	?	?
78	6	rocks	NONE	?	?
78	7	rocks	NONE	?	?
78	1	sediment	CREATE	-	rock
78	2	sediment	MOVE	rock	wind and water
78	3	sediment	MOVE	wind and water	area
78	4	sediment	MOVE	area	spot
78	5	sediment	MOVE	spot	top of other sediment
78	6	sediment	MOVE	top of other sediment	near the bottom
78	7	sediment	DESTROY	near the bottom	-
78	1	sedimentary rock	NONE	-	-
78	2	sedimentary rock	NONE	-	-
78	3	sedimentary rock	NONE	-	-
78	4	sedimentary rock	NONE	-	-
78	5	sedimentary rock	NONE	-	-
78	6	sedimentary rock	NONE	-	-
78	7	sedimentary rock	CREATE	-	bottom
80	1	earth quake	NONE	-	-
80	2	earth quake	NONE	-	-
80	3	earth quake	CREATE	-	earth
80	4	earth quake	NONE	earth	earth
80	5	earth quake	MOVE	earth	?
80	6	earth quake	NONE	?	?
80	7	earth quake	NONE	?	?
80	8	earth quake	NONE	?	?
80	9	earth quake	NONE	?	?
80	10	earth quake	NONE	?	?
80	1	mountain	NONE	-	-
80	2	mountain	NONE	-	-
80	3	mountain	NONE	-	-
80	4	mountain	NONE	-	-
80	5	mountain	NONE	-	-
80	6	mountain	NONE	-	-
80	7	mountain	NONE	-	-
80	8	mountain	NONE	-	-
80	9	mountain	NONE	-	-
80	10	mountain	CREATE	-	volcano
80	1	rocks	NONE	around the crack	around the crack
80	2	rocks	NONE	around the crack	around the crack
80	3	rocks	NONE	around the crack	around the crack
80	4	rocks	NONE	around the crack	around the crack
80	5	rocks	MOVE	around the crack	earth
80	6	rocks	DESTROY	earth	-
80	7	rocks	NONE	-	-
80	8	rocks	NONE	-	-
80	9	rocks	NONE	-	-
80	10	rocks	NONE	-	-
80	1	rocky area	NONE	-	-
80	2	rocky area	NONE	-	-
80	3	rocky area	NONE	-	-
80	4	rocky area	NONE	-	-
80	5	rocky area	NONE	-	-
80	6	rocky area	NONE	-	-
80	7	rocky area	NONE	-	-
80	8	rocky area	CREATE	-	?
80	9	rocky area	NONE	?	?
80	10	rocky area	MOVE	?	volcano
80	1	tectonic plates	NONE	beneath the earth	beneath the earth
80	2	tectonic plates	NONE	beneath the earth	beneath the earth
80	3	tectonic plates	NONE	beneath the earth	beneath the earth
80	4	tectonic plates	NONE	beneath the earth	beneath the earth
80	5	tectonic plates	NONE	beneath the earth	beneath the earth
80	6	tectonic plates	NONE	beneath the earth	beneath the earth
80	7	tectonic plates	NONE	beneath the earth	beneath the earth
80	8	tectonic plates	NONE	beneath the earth	beneath the earth
80	9	tectonic plates	NONE	beneath the earth	beneath the earth
80	10	tectonic plates	NONE	beneath the earth	beneath the earth
80	1	volcanos	NONE	-	-
80	2	volcanos	NONE	-	-
80	3	volcanos	NONE	-	-
80	4	volcanos	NONE	-	-
80	5	volcanos	NONE	-	-
80	6	volcanos	CREATE	-	?
80	7	volcanos	NONE	?	?
80	8	volcanos	NONE	?	?
80	9	volcanos	NONE	?	?
80	10	volcanos	DESTROY	?	-
112	1	atp	NONE	-	-
112	2	atp	NONE	-	-
112	3	atp	NONE	-	-
112	4	atp	CREATE	-	plant
112	5	atp	DESTROY	plant	-
112	6	atp	NONE	-	-
112	7	atp	NONE	-	-
112	8	atp	NONE	-	-
112	9	atp	NONE	-	-
